set,cost,key,traits,health,attackDamage,damagePerSecond,attackRange,attackSpeed,armor,magicalResistance,skill.startingMana,skill.skillMana,skill.stats
14,"[1, 3, 9]",Set10KSante,"['Set10Heartsteel', 'Set10Sentinel']","[650, 1170, 2106]","[50, 75, 113]","[30, 45, 68]",1,0.6,40,40,0,40,"[20, 20, 25]"
14,"[1, 3, 9]",Set10Lillia,"['Set10KDA', 'Set10Sentinel', 'Set10Superfan']","[600, 1080, 1944.0000000000002]","[50, 75, 113]","[28, 41, 62]",1,0.55,40,40,60,110,"[180, 270, 400]"
14,"[5, 14, 44]",Set10Lucian,"['Set10Jazz', 'Set10Rapidfire']","[850, 1530, 2754]","[65, 98, 146]","[59, 88, 131]",4,0.9,30,30,50,125,"[3, 5, 20]"
14,"[3, 8, 26]",Set10Lulu,"['Set10Hyperpop', 'Set10Spellweaver']","[650, 1170, 2106]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,0,40,"[290, 430, 690]"
14,"[3, 8, 26]",Set10Lux,"['Set10EDM', 'Set10Dazzler']","[700, 1260, 2268]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,15,75,"[260, 390, 575]"
14,"[3, 8, 26]",Set10MissFortune,"['Set10Jazz', 'Set10BigShot']","[650, 1170, 2106]","[55, 83, 124]","[41, 62, 93]",4,0.75,20,20,0,60,"[1, 280, 280, 280]"
14,"[3, 8, 26]",Set10Mordekaiser,"['Set10Pentakill', 'Set10Sentinel']","[850, 1530, 2754]","[60, 90, 135]","[39, 59, 88]",1,0.65,55,55,70,120,"[500, 575, 650]"
14,"[1, 3, 9]",Set10Nami,"['Set10Disco', 'Set10Dazzler']","[450, 810, 1458]","[40, 60, 90]","[30, 45, 68]",4,0.75,15,15,15,60,"[420, 630, 1000]"
14,"[3, 8, 26]",Set10Neeko,"['Set10KDA', 'Set10Guardian', 'Set10Superfan']","[850, 1530, 2754]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,0,90,"[250, 300, 350]"
14,"[1, 3, 9]",Set10Olaf,"['Set10Pentakill', 'Set10Brawler']","[650, 1170, 2106]","[55, 83, 124]","[36, 54, 81]",1,0.65,35,35,0,0,"[20, 25, 35]"
14,"[2, 5, 17]",Set10Pantheon,"['Set10Punk', 'Set10Guardian']","[750, 1350, 2430]","[55, 83, 124]","[33, 50, 74]",1,0.6,45,45,0,60,"[25, 25, 30]"
14,"[4, 11, 35]",Set10Poppy,"['Set10EMO', 'Set10Mosher']","[1000, 1800, 3240]","[60, 90, 135]","[42, 63, 95]",1,0.7,65,65,30,100,"[300, 300, 620]"
14,"[5, 14, 44]",Set10Qiyana,"['Set10TrueDamage', 'Set10CrowdDiver']","[1050, 1890, 3402]","[75, 113, 169]","[68, 102, 152]",1,0.9,60,60,0,40,"[1, 1, 3]"
14,"[3, 8, 26]",Set10Riven,"['Set108Bit', 'Set10Edgelord']","[800, 1440, 2592]","[60, 90, 135]","[45, 68, 101]",1,0.75,40,40,50,100,"[100, 120, 140]"
14,"[3, 8, 26]",Set10Samira,"['Set10Country', 'Set10Executioner']","[600, 1080, 1944.0000000000002]","[60, 90, 135]","[45, 68, 101]",4,0.75,20,20,0,100,"[300, 300, 310]"
14,"[2, 5, 17]",Set10Senna,"['Set10TrueDamage', 'Set10Rapidfire']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,30,90,"[110, 165, 255]"
14,"[2, 5, 17]",Set10Seraphine,"['Set10KDA', 'Set10Spellweaver']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,25,25,0,60,"[160, 240, 375]"
14,"[3, 8, 26]",Set10Sett,"['Set10Heartsteel', 'Set10Brawler', 'Set10Mosher']","[900, 1620, 2916]","[55, 83, 124]","[39, 58, 87]",1,0.7,45,45,30,90,"[375, 425, 475]"
14,"[5, 14, 44]",Set10Sona,"['Set10Mixmaster', 'Set10Spellweaver']","[850, 1530, 2754]","[5, 8, 11]","[4, 7, 9]",10,0.85,40,40,0,140,"[6, 9, 100]"
14,"[1, 3, 9]",Set10TahmKench,"['Set10Country', 'Set10Brawler']","[650, 1170, 2106]","[88, 132, 198]","[48, 73, 109]",1,0.55,40,40,0,0,"[12, 18, 33]"
14,"[1, 3, 9]",Set10Taric,"['Set10Disco', 'Set10Guardian']","[650, 1170, 2106]","[55, 83, 124]","[30, 46, 68]",1,0.55,40,40,50,140,"[240, 290, 330]"
14,"[4, 11, 35]",Set10Thresh,"['Set10Country', 'Set10Guardian']","[1050, 1890, 3402]","[60, 90, 135]","[39, 59, 88]",1,0.65,60,60,70,160,"[150, 225, 1200]"
14,"[4, 11, 35]",Set10TwistedFate,"['Set10Disco', 'Set10Dazzler']","[700, 1260, 2268]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,30,105,"[45, 70, 225]"
14,"[2, 5, 17]",Set10Twitch,"['Set10Punk', 'Set10Executioner']","[550, 990, 1782.0000000000002]","[45, 68, 101]","[31, 48, 71]",4,0.7,25,25,20,70,"[2, 35, 50, 80]"
14,"[3, 8, 26]",Set10Urgot,"['Set10Country', 'Set10Mosher']","[750, 1350, 2430]","[60, 90, 135]","[45, 68, 101]",2,0.75,45,45,0,20,"[15, 25, 40]"
14,"[3, 8, 26]",Set10Vex,"['Set10EMO', 'Set10Executioner']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,20,20,25,75,"[255, 380, 610]"
14,"[1, 3, 9]",Set10Vi,"['Set10Punk', 'Set10Mosher']","[650, 1170, 2106]","[55, 83, 124]","[33, 50, 74]",1,0.6,45,45,40,70,"[1, 5, 1, 75, 2]"
14,"[4, 11, 35]",Set10Viego,"['Set10Pentakill', 'Set10Edgelord']","[1000, 1800, 3240]","[75, 113, 169]","[64, 96, 144]",1,0.85,65,65,70,120,"[225, 225, 450]"
14,"[1, 3, 9]",Set10Yasuo,"['Set10TrueDamage', 'Set10Edgelord']","[650, 1170, 2106]","[50, 75, 113]","[38, 56, 85]",1,0.75,40,40,0,50,"[310, 20]"
14,"[3, 8, 26]",Set10Yone,"['Set10Heartsteel', 'Set10CrowdDiver', 'Set10Edgelord']","[800, 1440, 2592]","[65, 98, 146]","[52, 78, 117]",1,0.8,40,40,0,70,"[210, 210, 215]"
14,"[5, 14, 44]",Set10Yorick,"['Set10Pentakill', 'Set10Guardian', 'Set10Mosher']","[1050, 1890, 3402]","[88, 132, 198]","[70, 106, 158]",1,0.8,60,60,60,110,"[9, 10, 25]"
14,"[4, 11, 35]",Set10Zac,"['Set10EDM', 'Set10Brawler']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[33, 49, 73]",1,0.65,70,70,60,120,"[120, 180, 1200]"
14,"[4, 11, 35]",Set10Zed,"['Set10EDM', 'Set10CrowdDiver']","[1000, 1800, 3240]","[72, 108, 162]","[68, 103, 154]",1,0.95,60,60,30,50,"[205, 210, 420]"
14,"[5, 14, 44]",Set10Ziggs,"['Set10Hyperpop', 'Set10Dazzler']","[800, 1440, 2592]","[45, 68, 101]","[38, 58, 86]",4,0.85,40,40,30,75,"[360, 540, 4000]"
14,"[1, 3, 9]",Alistar,"['GoldenOx', 'Bruiser']","[650, 1170, 2106]","[50, 75, 113]","[28, 41, 62]",1,0.55,40,40,40,80,"[15, 20, 33, 45]"
14,"[4, 11, 35]",Annie,"['GoldenOx', 'AMP']","[850, 1530, 2754]","[30, 45, 68]","[23, 34, 51]",4,0.75,30,30,0,40,"[230, 345, 1200]"
14,"[4, 11, 35]",Aphelios,"['GoldenOx', 'Marksman']","[800, 1440, 2592]","[63, 95, 142]","[47, 71, 107]",4,0.75,30,30,0,50,"[220, 220, 600, 20, 30, 100]"
14,"[5, 14, 44]",Aurora,"['AnimaSquad', 'Dynamo']","[800, 1440, 2592]","[50, 75, 113]","[40, 60, 90]",4,0.8,40,40,20,80,"[50, 120, 3333]"
14,"[4, 11, 35]",Brand,"['StreetDemon', 'Techie']","[800, 1440, 2592]","[35, 53, 79]","[26, 40, 59]",4,0.75,30,30,10,70,"[260, 390, 1500]"
14,"[3, 8, 26]",Braum,"['Syndicate', 'Vanguard']","[850, 1530, 2754]","[70, 105, 158]","[46, 68, 103]",1,0.65,50,50,30,90,"[375, 400, 450, 10]"
14,"[4, 11, 35]",Chogath,"['BoomBots', 'Bruiser']","[1100, 1980, 3564.0000000000005]","[65, 98, 146]","[39, 59, 88]",1,0.6,50,50,60,100,"[100, 150, 1500, 3]"
14,"[2, 5, 17]",Darius,"['Syndicate', 'Bruiser']","[750, 1350, 2430]","[65, 98, 146]","[42, 64, 95]",1,0.65,45,45,30,80,"[200, 220, 260, 6]"
14,"[3, 8, 26]",Draven,"['Cypher', 'Rapidfire']","[700, 1260, 2268]","[53, 80, 119]","[40, 60, 89]",4,0.75,25,25,30,120,"[370, 370, 390, 30, 45, 80]"
14,"[1, 3, 9]",DrMundo,"['StreetDemon', 'Bruiser', 'Slayer']","[650, 1170, 2106]","[50, 75, 113]","[30, 45, 68]",1,0.6,35,35,25,75,"[2, 75, 115, 175]"
14,"[2, 5, 17]",Ekko,"['StreetDemon', 'Strategist']","[800, 1440, 2592]","[45, 68, 101]","[31, 48, 71]",1,0.7,45,45,30,70,"[330, 415, 525]"
14,"[3, 8, 26]",Elise,"['Nitro', 'Dynamo']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,0,50,"[54, 81, 125]"
14,"[3, 8, 26]",Fiddlesticks,"['BoomBots', 'Techie']","[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",2,0.75,50,50,0,45,"[190, 285, 445]"
14,"[3, 8, 26]",Galio,"['Cypher', 'Bastion']","[900, 1620, 2916]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,20,80,"[55, 55, 60]"
14,"[5, 14, 44]",Garen,['GodoftheNet'],"[1100, 1980, 3564.0000000000005]","[80, 120, 180]","[68, 102, 153]",1,0.85,60,60,20,80,"[700, 1000, 21337]"
14,"[3, 8, 26]",Gragas,"['Divinicorp', 'Bruiser']","[850, 1530, 2754]","[50, 75, 113]","[33, 49, 73]",1,0.65,50,50,20,70,"[10, 300, 325, 380]"
14,"[2, 5, 17]",Graves,"['GoldenOx', 'Executioner']","[800, 1440, 2592]","[55, 83, 124]","[33, 50, 74]",2,0.6,55,55,0,2,[33]
14,"[2, 5, 17]",Illaoi,"['AnimaSquad', 'Bastion']","[800, 1440, 2592]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,0,60,"[350, 400, 600]"
14,"[3, 8, 26]",JarvanIV,"['GoldenOx', 'Vanguard', 'Slayer']","[850, 1530, 2754]","[60, 90, 135]","[39, 59, 88]",1,0.65,50,50,25,75,"[300, 350, 400]"
14,"[1, 3, 9]",Jax,"['Exotech', 'Bastion']","[650, 1170, 2106]","[55, 83, 124]","[33, 50, 74]",1,0.6,40,40,20,80,"[350, 425, 525]"
14,"[2, 5, 17]",Jhin,"['Exotech', 'Dynamo', 'Marksman']","[550, 990, 1782.0000000000002]","[44, 66, 99]","[33, 49, 73]",4,0.74,20,20,14,64,[164]
14,"[3, 8, 26]",Jinx,"['StreetDemon', 'Marksman']","[650, 1170, 2106]","[55, 83, 124]","[39, 58, 87]",4,0.7,25,25,0,50,"[140, 140, 165, 15, 25, 40]"
14,"[1, 3, 9]",Kindred,"['Nitro', 'Marksman', 'Rapidfire']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",4,0.7,15,15,0,50,"[20, 30, 45]"
14,"[5, 14, 44]",Kobuko,"['Cyberboss', 'Bruiser']","[900, 1620, 2916]","[20, 30, 45]","[20, 30, 45]",1,1.0,50,50,120,240,"[100, 150, 999]"
14,"[1, 3, 9]",KogMaw,"['BoomBots', 'Rapidfire']","[500, 900, 1620]","[53, 80, 119]","[37, 56, 83]",4,0.7,15,15,0,40,"[9, 14, 20]"
14,"[2, 5, 17]",Leblanc,"['Cypher', 'Strategist']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,50,"[70, 115, 170]"
14,"[4, 11, 35]",Leona,"['AnimaSquad', 'Vanguard']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[36, 54, 81]",1,0.6,60,60,60,120,"[55, 60, 90]"
14,"[4, 11, 35]",MissFortune,"['Syndicate', 'Dynamo']","[800, 1440, 2592]","[56, 84, 126]","[42, 63, 95]",4,0.75,30,30,40,135,"[50, 50, 150, 8, 12, 100]"
14,"[3, 8, 26]",Mordekaiser,"['Exotech', 'Techie', 'Bruiser']","[850, 1530, 2754]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,30,80,"[475, 525, 700]"
14,"[1, 3, 9]",Morgana,"['Divinicorp', 'Dynamo']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,0,40,"[400, 600, 1000]"
14,"[2, 5, 17]",Naafiri,"['Exotech', 'AMP']","[700, 1260, 2268]","[52, 78, 117]","[44, 66, 99]",1,0.85,45,45,0,50,"[275, 275, 275]"
14,"[4, 11, 35]",Neeko,"['StreetDemon', 'Strategist']","[1000, 1800, 3240]","[60, 90, 135]","[39, 59, 88]",1,0.65,60,60,30,90,"[295, 315, 1500, 10]"
14,"[1, 3, 9]",Nidalee,"['Nitro', 'AMP']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",1,0.75,40,40,20,60,"[220, 330, 500]"
14,"[1, 3, 9]",Poppy,"['Cyberboss', 'Bastion']","[650, 1170, 2106]","[60, 90, 135]","[33, 50, 74]",1,0.55,40,40,20,65,"[160, 240, 360, 480, 100, 150, 225, 300]"
14,"[5, 14, 44]",Renekton,"['Divinicorp', 'Overlord', 'Bastion']","[1100, 1980, 3564.0000000000005]","[66, 99, 149]","[60, 90, 136]",1,0.91,60,60,70,140,"[100, 100, 3000, 310, 465, 1000]"
14,"[3, 8, 26]",Rengar,"['StreetDemon', 'Executioner']","[750, 1350, 2430]","[65, 98, 146]","[52, 78, 117]",1,0.8,50,50,0,60,"[140, 145, 150]"
14,"[2, 5, 17]",Rhaast,"['Divinicorp', 'Vanguard']","[700, 1260, 2268]","[60, 90, 135]","[45, 68, 101]",1,0.75,40,40,40,80,"[220, 250, 300, 10]"
14,"[5, 14, 44]",Samira,"['StreetDemon', 'AMP']","[900, 1620, 2916]","[70, 105, 158]","[56, 84, 126]",4,0.8,40,40,20,100,"[22, 1]"
14,"[4, 11, 35]",Sejuani,"['Exotech', 'Bastion']","[1000, 1800, 3240]","[60, 90, 135]","[36, 54, 81]",1,0.6,60,60,50,140,"[120, 180, 1800]"
14,"[3, 8, 26]",Senna,"['Divinicorp', 'Slayer']","[700, 1260, 2268]","[85, 128, 191]","[51, 77, 115]",4,0.6,25,25,0,100,"[280, 280, 300, 20, 30, 45]"
14,"[1, 3, 9]",Seraphine,"['AnimaSquad', 'Techie']","[501, 901.8000000000001, 1623.24]","[31, 47, 70]","[22, 33, 50]",4,0.71,16,16,0,60,"[250, 375, 600, 825]"
14,"[1, 3, 9]",Shaco,"['Syndicate', 'Slayer']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[44, 66, 99]",1,0.8,40,40,0,50,"[300, 40, 60, 90]"
14,"[2, 5, 17]",Shyvana,"['Nitro', 'Techie', 'Bastion']","[700, 1260, 2268]","[45, 68, 101]","[27, 41, 61]",1,0.6,45,45,50,100,"[6, 8, 10, 1]"
14,"[2, 5, 17]",Skarner,"['BoomBots', 'Vanguard']","[800, 1440, 2592]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,25,70,"[325, 375, 450]"
14,"[0, -1, -1]",R080T,[],"[500, 900, 1620]","[45, 68, 101]","[31, 48, 71]",1,0.7,40,40,50,100,"[130, 130, 130]"
14,"[0, -1, -1]",T43X,[],"[800, 1440, 2592]","[80, 120, 180]","[60, 90, 135]",1,0.75,50,50,50,120,"[95, 145, 220]"
14,"[0, -1, -1]",TURR37,[],"[375, 675, 1215]","[30, 45, 68]","[21, 31, 48]",4,0.7,20,20,0,60,"[680, 1020, 1280]"
14,"[1, 3, 9]",Sylas,"['AnimaSquad', 'Vanguard']","[650, 1170, 2106]","[45, 68, 101]","[29, 44, 66]",1,0.65,40,40,25,75,"[150, 200, 250]"
14,"[2, 5, 17]",TwistedFate,"['Syndicate', 'Rapidfire']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,10,70,"[220, 330, 500]"
14,"[5, 14, 44]",Urgot,"['BoomBots', 'Executioner']","[850, 1530, 2754]","[66, 99, 149]","[56, 84, 127]",4,0.85,40,40,0,40,"[100, 100, 1000, 8, 12, 100]"
14,"[3, 8, 26]",Varus,"['Exotech', 'Sniper', 'Executioner']","[700, 1260, 2268]","[35, 53, 79]","[26, 40, 59]",4,0.75,25,25,20,70,"[200, 300, 480]"
14,"[2, 5, 17]",Vayne,"['AnimaSquad', 'Slayer']","[550, 990, 1782.0000000000002]","[53, 80, 119]","[40, 60, 89]",4,0.75,20,20,25,75,[50]
14,"[2, 5, 17]",Veigar,"['Cyberboss', 'Techie']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[25, 37, 55]",4,0.7,20,20,0,40,"[320, 450, 600]"
14,"[4, 11, 35]",Vex,"['Divinicorp', 'Executioner']","[800, 1440, 2592]","[30, 45, 68]","[24, 36, 54]",4,0.8,30,30,0,30,"[100, 150, 600]"
14,"[1, 3, 9]",Vi,"['Cypher', 'Vanguard']","[650, 1170, 2106]","[55, 83, 124]","[33, 50, 74]",1,0.6,40,40,30,65,"[260, 335, 500, 15]"
14,"[5, 14, 44]",Viego,"['GoldenOx', 'SoulKiller', 'Techie']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[54, 81, 122]",1,0.9,60,60,25,65,[8]
14,"[4, 11, 35]",Xayah,"['AnimaSquad', 'Marksman']","[800, 1440, 2592]","[65, 98, 146]","[52, 78, 117]",4,0.8,30,30,25,75,"[150, 150, 400, 20, 30, 200]"
14,"[3, 8, 26]",Yuumi,"['AnimaSquad', 'AMP', 'Strategist']","[650, 1170, 2106]","[35, 53, 79]","[26, 40, 59]",4,0.75,25,25,0,30,[3]
14,"[5, 14, 44]",Zac,['Virus'],"[900, 1620, 2916]","[60, 90, 135]","[45, 68, 101]",1,0.75,40,40,30,100,"[140, 210, 1000, 8, 8, 50]"
14,"[4, 11, 35]",Zed,"['Cypher', 'Slayer']","[1050, 1890, 3402]","[50, 75, 113]","[48, 71, 107]",1,0.95,65,65,0,50,"[40, 60, 800]"
14,"[4, 11, 35]",Zeri,"['Exotech', 'Rapidfire']","[800, 1440, 2592]","[65, 98, 146]","[52, 78, 117]",5,0.8,30,30,0,40,"[50, 50, 200]"
14,"[4, 11, 35]",Ziggs,"['Cyberboss', 'Strategist']","[850, 1530, 2754]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,20,70,"[265, 400, 1500]"
14,"[1, 3, 9]",Zyra,"['StreetDemon', 'Techie']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,0,60,"[305, 460, 685]"
14,"[0, -1, -1]",Sentinel,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,"[335, 500, 750]"
14,"[0, -1, -1]",Dummy,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
14,"[0, -1, -1]",Voidspawn,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
15,"[1, 3, 9]",Aatrox,"['Heavyweight', 'Juggernaut', 'MightyMech']","[650, 1170, 2106]","[50, 75, 113]","[33, 49, 73]",1,0.65,40,40,20,80,"[126, 4, 100, 100, 105, 110]"
15,"[3, 8, 26]",Ahri,"['Sorcerer', 'StarGuardian']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,10,50,"[460, 460, 690, 1275]"
15,"[4, 11, 35]",Akali,"['Executioner', 'SupremeCells']","[1050, 1890, 3402]","[30, 45, 68]","[21, 31, 48]",1,0.7,65,65,0,40,"[95, 95, 145, 1000]"
15,"[4, 11, 35]",Ashe,"['Duelist', 'CrystalGambit']","[850, 1530, 2754]","[65, 98, 146]","[52, 78, 117]",4,0.8,35,35,0,80,"[18, 17, 1, 17, 26, 125]"
15,"[5, 14, 44]",Braum,"['Bastion', 'TheChamp', 'Luchador']","[1200, 2160, 3888.0000000000005]","[80, 120, 180]","[60, 90, 135]",1,0.75,70,70,0,60,"[575, 575, 865, 9001]"
15,"[3, 8, 26]",Caitlyn,"['BattleAcademia', 'Sniper']","[650, 1170, 2106]","[55, 83, 124]","[41, 62, 93]",5,0.75,30,30,0,60,"[30, 45, 70]"
15,"[3, 8, 26]",Darius,"['Heavyweight', 'SupremeCells']","[850, 1530, 2754]","[50, 75, 113]","[40, 60, 90]",1,0.8,60,60,0,30,"[215, 325, 520]"
15,"[2, 5, 17]",DrMundo,"['Juggernaut', 'Luchador']","[800, 1440, 2592]","[50, 75, 113]","[30, 45, 68]",1,0.6,40,40,30,90,"[114, 8, 50, 50, 75, 125]"
15,"[5, 14, 44]",Ekko,[],"[1100, 1980, 3564.0000000000005]","[40, 60, 90]","[34, 51, 77]",1,0.85,70,70,50,110,"[200, 300, 600]"
15,"[1, 3, 9]",Ezreal,"['BattleAcademia', 'Prodigy']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",4,0.7,20,20,0,50,"[115, 115, 175, 300]"
15,"[0, -1, -1]",Galio,[],"[1, 1.8, 3.24]","[0, 0, 0]","[0, 0, 0]",1,0.6,0,0,65,125,"[250, 250, 375, 425]"
15,"[0, -1, -1]",Galio2,[],"[2000, 3600, 6480]","[60, 90, 135]","[36, 54, 81]",1,0.6,75,75,50,100,"[250, 375, 425]"
15,"[0, -1, -1]",Galio3,[],"[2000, 3600, 6480]","[110, 165, 248]","[66, 99, 149]",1,0.6,85,85,20,60,"[250, 375, 425]"
15,"[2, 5, 17]",Gangplank,"['Duelist', 'MightyMech']","[750, 1350, 2430]","[45, 68, 101]","[36, 54, 81]",1,0.8,50,50,0,50,"[305, 305, 460, 815]"
15,"[1, 3, 9]",Garen,"['Bastion', 'BattleAcademia']","[700, 1260, 2268]","[55, 83, 124]","[33, 50, 74]",1,0.6,40,40,20,80,"[386, 8, 330, 330, 360, 390]"
15,"[1, 3, 9]",Gnar,"['Luchador', 'Sniper']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",4,0.7,20,20,0,40,"[90, 90, 90]"
15,"[5, 14, 44]",Gwen,"['SoulFighter', 'Sorcerer']","[1150, 2070, 3726.0000000000005]","[20, 30, 45]","[17, 26, 38]",2,0.85,60,60,0,40,"[10, 10, 15, 400]"
15,"[2, 5, 17]",Janna,"['CrystalGambit', 'Protector', 'Strategist']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[25, 37, 55]",4,0.7,25,25,10,60,"[80, 80, 100, 135]"
15,"[4, 11, 35]",JarvanIV,"['MightyMech', 'Strategist']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[39, 59, 88]",1,0.65,60,60,45,150,"[532, 12, 400, 400, 450, 1500]"
15,"[3, 8, 26]",Jayce,"['BattleAcademia', 'Heavyweight']","[850, 1530, 2754]","[90, 135, 203]","[63, 95, 142]",1,0.7,60,60,0,40,"[20, 30, 50]"
15,"[2, 5, 17]",Jhin,"['Wraith', 'Sniper']","[550, 990, 1782.0000000000002]","[64, 96, 144]","[58, 86, 130]",5,0.9,25,25,0,4,"[220, 190, 30, 190, 285, 440]"
15,"[4, 11, 35]",Jinx,"['Sniper', 'StarGuardian']","[850, 1530, 2754]","[70, 105, 158]","[53, 79, 119]",5,0.75,35,35,10,80,"[6, 6, 6, 30]"
15,"[2, 5, 17]",KaiSa,"['Duelist', 'SupremeCells']","[550, 990, 1782.0000000000002]","[45, 68, 101]","[31, 48, 71]",4,0.7,25,25,0,50,"[6, 8, 14]"
15,"[1, 3, 9]",Kalista,"['Executioner', 'SoulFighter']","[500, 900, 1620]","[55, 83, 124]","[39, 58, 87]",4,0.7,20,20,10,90,"[60, 90, 135]"
15,"[4, 11, 35]",Karma,"['MightyMech', 'Sorcerer']","[850, 1530, 2754]","[40, 60, 90]","[30, 45, 68]",4,0.75,35,35,0,65,"[1050, 1050, 1575, 6500]"
15,"[2, 5, 17]",Katarina,"['BattleAcademia', 'Executioner']","[800, 1440, 2592]","[35, 53, 79]","[26, 40, 59]",1,0.75,55,55,0,30,"[140, 140, 210, 325]"
15,"[1, 3, 9]",Kayle,"['Duelist', 'Wraith']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,25,25,0,0,"[33, 33, 50, 75]"
15,"[1, 3, 9]",Kennen,"['Protector', 'Sorcerer', 'SupremeCells']","[700, 1260, 2268]","[45, 68, 101]","[29, 44, 66]",1,0.65,40,40,30,85,"[245, 5, 210]"
15,"[2, 5, 17]",Kobuko,"['Heavyweight', 'Mentor']","[800, 1440, 2592]","[50, 75, 113]","[33, 49, 73]",1,0.65,40,40,20,70,"[325, 325, 325, 375, 450]"
15,"[3, 8, 26]",KogMaw,['MonsterTrainer'],"[650, 1170, 2106]","[15, 23, 34]","[12, 18, 27]",5,0.8,30,30,0,50,"[50, 75, 120]"
15,"[4, 11, 35]",KSante,"['Wraith', 'Protector']","[1000, 1800, 3240]","[60, 90, 135]","[42, 63, 95]",1,0.7,60,60,30,90,"[45, 45, 50, 85]"
15,"[5, 14, 44]",LeeSin,['StanceMaster'],"[1200, 2160, 3888.0000000000005]","[70, 105, 158]","[63, 95, 142]",1,0.9,70,70,0,100,"[575, 525, 50, 525, 800, 50000]"
15,"[4, 11, 35]",Leona,"['Bastion', 'BattleAcademia']","[1200, 2160, 3888.0000000000005]","[60, 90, 135]","[36, 54, 81]",1,0.6,60,60,30,90,"[600, 600, 750, 2000]"
15,"[1, 3, 9]",Lucian,"['MightyMech', 'Sorcerer']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,20,20,0,40,"[85, 85, 130, 225]"
15,"[3, 8, 26]",Lulu,['MonsterTrainer'],"[650, 1170, 2106]","[45, 68, 101]","[34, 51, 76]",4,0.75,25,25,0,100,
15,"[2, 5, 17]",Lux,"['SoulFighter', 'Sorcerer']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,20,60,"[300, 300, 450, 700]"
15,"[1, 3, 9]",Malphite,"['Protector', 'TheCrew']","[700, 1260, 2268]","[60, 90, 135]","[33, 50, 74]",1,0.55,55,55,0,100,"[189, 40, 270, 270, 405, 610]"
15,"[3, 8, 26]",Malzahar,"['Wraith', 'Prodigy']","[800, 1440, 2592]","[40, 60, 90]","[28, 42, 63]",4,0.7,30,30,0,30,"[515, 515, 775, 1315]"
15,"[1, 3, 9]",Naafiri,"['Juggernaut', 'SoulFighter']","[650, 1170, 2106]","[55, 83, 124]","[44, 66, 99]",1,0.8,45,45,0,30,"[90, 90, 90, 110, 150]"
15,"[3, 8, 26]",Neeko,"['Protector', 'StarGuardian']","[850, 1530, 2754]","[45, 68, 101]","[27, 41, 61]",1,0.6,50,50,20,70,"[300, 300, 350, 450]"
15,"[4, 11, 35]",Poppy,"['Heavyweight', 'StarGuardian']","[1100, 1980, 3564.0000000000005]","[65, 98, 146]","[39, 59, 88]",1,0.6,60,60,45,105,"[390, 280, 330, 900]"
15,"[2, 5, 17]",Rakan,"['BattleAcademia', 'Protector']","[800, 1440, 2592]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,25,75,"[350, 350, 400, 625]"
